searchName;relationNumber;nameLine1;nameLine2;nameLine3;addressLine1;addressLine2;addressLine3;postalCode;city;countryCode;subentityCode;postOfficeBox;postOfficeBoxPostalcode;postOfficeBoxCity;postOfficeBoxCountry;telephoneNumber;telefaxNumber;emailAddress;internetAddress;contactPerson;typeOfRelation;currencyCode;vatCode;languageCode;relationGroup;paymentTerm;creditLimit;vatNumberOrg;vatNumber
NOARNOYENGRNARVI0001;81584146;Arnøy Engros As;-;;Postboks 728   ;;;8509;Narvik;NO;;;;;;;;;;;1;;0;;1;;;981228375;NO981228375
NOATECOSYSTALESU0001;81806556;Ateco Systems As;-;;Postboks 9116 Blindheim  ;;;6023;Ålesund;NO;;;;;;;;;;;1;;0;;1;;;981175662;NO981175662
NOALLSIDIGEOSLO0001;81830457;Allsidige Vvs As;-;;Postboks 105 Alnabru  ;;;0614;Oslo;NO;;;;;;;;;;;1;;0;;1;;;975349128;NO975349128
NOAUSTVOLLTSANDN0001;81847881;Austvoll Tre & Design AS;-;;Heigreveien 148 ;;;4312;SANDNES;NO;;;;;;;;;;;1;;0;;1;;;979693729;NO979693729
NOANTONSPORBEKKE0001;82215336;Anton Sport Mote AS;-;;Gamle Ringeriksvei 37 ;;;1357;BEKKESTUA;NO;;;;;;;;;;;1;;0;;1;;;931888471;NO931888471
NOACUSTUSMASTRAU0001;83114751;Acustus Maskinering Og Hydraulikk A;-;;.  ;;;8226;Straumen;NO;;;;;;;;;;;1;;0;;1;;;981205219;NO981205219
NOAVGASSOGTOYSTE0001;83122861;Avgass Og Turboteknikk Brynjar Haug;-;;Hardangerfjordvegen 583 ;;;5610;Øystese;NO;;;;;;;;;;;1;;0;;1;;;980938557;NO980938557
NOANICURADYRADAL0001;83586362;Anicura Dyresykehuset Bergen Sør As;-;;Søråshøgda 7 B;;;5235;Rådal;NO;;;;;;;;;;;1;;0;;1;;;951216879;NO951216879
NOAMALIEFORAUSTM0001;83658542;Amalie Forlag Finn Jacobsen;-;;Kjerret;;;2224;AUSTMARKA;NO;;;;;;;;;;;1;;0;;1;;;861352552;NO861352552
NOASKOYMOBLKLEPP0002;84174812;Askøy Møbler As Møbelsenteret På As;-;;Postboks 385  ;;;5323;Kleppestø;NO;;;;;;;;;;;1;;0;;1;;;935328705;NO935328705
NOAUTOSTRADSKIEN0002;84361419;Autostrada Jorkjend As;-;;Postboks 2703 Kjørbekk  ;;;3702;Skien;NO;;;;;;;;;;;1;;0;;1;;;980775747;NO980775747
NOACRYLICONFORRE0001;85550895;Acrylicon Rogaland AS;-;;Frakkagjerdvegen 254 ;;;5563;FØRRESFJORDEN;NO;;;;;;;;;;;1;;0;;1;;;985400792;NO985400792
NOARNASERVIBERGE0001;85593200;Arna Service & Bilpleie V/Ingvar St;-;;Postboks 253 Indre Arna  ;;;5888;Bergen;NO;;;;;;;;;;;1;;0;;1;;;981240154;NO981240154
NOANONYMEALFINNS0001;85658292;Anonyme Alkoholikere;-;;Postboks 3  ;;;9305;Finnsnes;NO;;;;;;;;;;;1;;0;;1;;;870332572;NO870332572
NOAKADEMIETALESU0004;85826659;Akademiet Vgs Molde As;-;;Postboks 943   ;;;6001;Ålesund;NO;;;;;;;;;;;1;;0;;1;;;981120973;NO981120973
NOACEGOLFASJAR0001;86377157;Ace Golf As;-;;Nedre Voll 2 B;;;1358;Jar;NO;;;;;;;;;;;1;;0;;1;;;981375793;NO981375793
NOAARSLANDMVIGRE0002;86556651;Aarsland Møbelfabrikk A/S;-;;Postboks 94 ;;;4369;VIGRESTAD;NO;;;;;;;;;;;1;;0;;1;;;981512847;NO981512847
NOBGPROFILRSEM0001;86589728;B & G Profilreklame As;-;;Semsbyveien 124 ;;;3170;Sem;NO;;;;;;;;;;;1;;0;;1;;;964848939;NO964848939
NOARENDALKOAREND0003;86949344;Arendal Kommune;Legevakten I Arendal;;Postboks 778 Stoa  ;;;4808;Arendal;NO;;;;;;;;;;;1;;0;;1;;;940493021;NO940493021
NOAUKRAHOTEAUKRA0001;86976594;Aukra Hotell As;-;;Nyjordvegen 14 ;;;6480;Aukra;NO;;;;;;;;;;;1;;0;;1;;;981063007;NO981063007
NOALVAALENEMOLDE0001;86982535;Alv Aalen Eftf As;Avd Pib Bunnpris Byggja;;Postboks 2605   ;;;6405;Molde;NO;;;;;;;;;;;1;;0;;1;;;979717857;NO979717857
NOAGDERRENGAREND0001;87233623;Agder Rengjøring V/Bjørn I Sætran;-;;Postboks 80  ;;;4801;Arendal;NO;;;;;;;;;;;1;;0;;1;;;871079072;NO871079072
SEATTENDSASANEBY0001;87301073;Attends As;-;;Box 173;;;578 24;Aneby;SE;;;;;;;;;;;1;;0;;1;;;980609162;SE980609162
NOALPHASYSTTROND0001;87610044;Alpha System;-;;Skippergata 7 ;;;7042;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;981342380;NO981342380
NOATLASSPEDOSLO0001;87630042;Atlas Spedisjon As;-;;Smalvollveien 52 ;;;0667;OSLO;NO;;;;;;;;;;;1;;0;;1;;;981544749;NO981544749
NOAUTOMARINASKVO0001;87634481;Automarin As;-;;Askvoll Sentrum;;;6980;ASKVOLL;NO;;;;;;;;;;;1;;0;;1;;;988684619;NO988684619
GBAKZONOBELSWIND0009;88058128;Akzo Nobel Coatings AS;Avd Ålesund;;PO BOX 3990;;;SN4 4JJ;Swindon;GB;;;;;;;;;;;1;;0;;1;;;943433054;GB943433054
NOACCENTURESTAVA0001;88157227;Accenture As;-;;Postboks 234 Forus  ;;;4066;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;992037601;NO992037601
NOAUTO88FORFLORO0001;88249230;Auto 8-8 Forum As;Avd Florø;;Postboks 1044 Evja;;;6909;FLORØ;NO;;;;;;;;;;;1;;0;;1;;;959167915;NO959167915
NOASAKASTVEIT0002;88401955;Asak As;-;;Småslettene 87 ;;;4658;TVEIT;NO;;;;;;;;;;;1;;0;;1;;;961592097;NO961592097
NOBANKPLASSSYKKY0001;88494414;Bankplassen Kiosk Og Grillbar As;-;;Kyrkjevegen 36 ;;;6230;SYKKYLVEN;NO;;;;;;;;;;;1;;0;;1;;;992293691;NO992293691
NOAUTOSERVILEKNE0001;88522768;Autoservice As;-;;Postboks 130  ;;;8376;Leknes;NO;;;;;;;;;;;1;;0;;1;;;981613694;NO981613694
NOAIRPORTHOTROND0001;88921523;Airport Hotelldrift As;-;;Postboks 1524 Torgarden  ;;;7435;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;980599299;NO980599299
NO3TPIRBADETROND0001;89274633;3 T Pirbadet AS;-;;Havnegata 12 ;;;7010;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;981580435;NO981580435
NOAARBAKKEABRYNE0001;89335863;Aarbakke As;-;;Postboks 108 ;;;4349;BRYNE;NO;;;;;;;;;;;1;;0;;1;;;981649230;NO981649230
NOBAOPTIKDAHAMAR0001;89573513;B A Optik Dag S Andersen;-;;Postboks 1125 Storhamar  ;;;2305;Hamar;NO;;;;;;;;;;;1;;0;;1;;;944916245;NO944916245
NOARENTZAMUOSLO0001;89881452;Arentz & Amundsen As;-;;Eikelundveien 21 ;;;0588;OSLO;NO;;;;;;;;;;;1;;0;;1;;;954119807;NO954119807
NOANKOASSANDN0001;89882682;Anko As;-;;Luramyrveien 12 ;;;4313;Sandnes;NO;;;;;;;;;;;1;;0;;1;;;980538613;NO980538613
NOAXIAASSARPS0001;89924583;Axia As;-;;Postboks 530;;;1703;SARPSBORG;NO;;;;;;;;;;;1;;0;;1;;;978661211;NO978661211
NOARCTICTRUSOLBE0001;89972590;Arctic Trucks Norge As;-;;Tverrveien 3 ;;;3058;SOLBERGMOEN;NO;;;;;;;;;;;1;;0;;1;;;979994893;NO979994893
NOBAGGESASSKEDS0001;89994958;Bagges AS;-;;Industriveien 15 ;;;2020;SKEDSMOKORSET;NO;;;;;;;;;;;1;;0;;1;;;980616622;NO980616622
NOALEXELASLDALSO0001;90485673;Alexela Sløvåg As;-;;Sløvågen 117 ;;;5960;DALSØYRA;NO;;;;;;;;;;;1;;0;;1;;;982019907;NO982019907
NOASTLANDBRTONSB0001;90487596;AST Landbruk AS;-;;Postboks 2133 ;;;3103;TØNSBERG;NO;;;;;;;;;;;1;;0;;1;;;939276211;NO939276211
NOASKEROGBASTABE0001;90618745;Asker Og Bærum Historielag;-;;Skogveien 115 B;;;1369;Stabekk;NO;;;;;;;;;;;1;;0;;1;;;890359442;NO890359442
NOANGELSSPEOSLO0001;90926890;Angels Speed Equipment Van Steen;-;;Trondheimsveien 103 ;;;0565;Oslo;NO;;;;;;;;;;;1;;0;;1;;;981020065;NO981020065
NOAURORABORBODO0001;90978446;Aurora Borealis Charles Wara;-;;Postboks 1360  ;;;8001;Bodø;NO;;;;;;;;;;;1;;0;;1;;;981391411;NO981391411
NOALTAAUTOSALTA0002;91123554;Alta Autosenter As;-;;Altaveien 73 ;;;9513;Alta;NO;;;;;;;;;;;1;;0;;1;;;877179532;NO877179532
NOATWSERVICOSLO0001;91256891;Atw Service AS;-;;Caspar Storms Vei 14 ;;;0664;OSLO;NO;;;;;;;;;;;1;;0;;1;;;977062543;NO977062543
NOATHENASEABERGE0001;91278176;Athena Seafoods AS;-;;Postboks 134 Sentrum;;;5804;BERGEN;NO;;;;;;;;;;;1;;0;;1;;;982185017;NO982185017
NOASBJORNSOFARVI0001;91391516;Asbjørn Songedal Transport;-;;Postboks 98  ;;;4852;Færvik;NO;;;;;;;;;;;1;;0;;1;;;970411267;NO970411267
NOAGDARSSPOTROND0001;91415802;Agdars Sportsfiske As;-;;Fjordgata 46 ;;;7010;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;981660633;NO981660633
NOASNEDREKADRAMM0001;91753236;As Nedre Kalbakken Industribygg;-;;Tollbugata 115 ;;;3041;Drammen;NO;;;;;;;;;;;1;;0;;1;;;925869147;NO925869147
NOADVOKATLAFREDR0001;91771659;Advokat Lars Tobiassen;-;;Postboks 129  ;;;1601;Fredrikstad;NO;;;;;;;;;;;1;;0;;1;;;983999549;NO983999549
NOASSKANSENOSLO0001;91778738;As Skansen;-;;Postboks 45 Økern  ;;;0508;Oslo;NO;;;;;;;;;;;1;;0;;1;;;939716270;NO939716270
NO3DPERCEPTHVALS0001;91785279;3D Perception As;-;;Nye Vakås Vei 12 ;;;1395;HVALSTAD;NO;;;;;;;;;;;1;;0;;1;;;979420773;NO979420773
NOABCSTARTSMOIRA0001;92003938;Abc Startsiden As;-;;Postboks 5091  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;980176185;NO980176185
NOASTALIOMUGJERD0001;92052497;As Talio Music;-;;Postboks 67  ;;;2024;Gjerdrum;NO;;;;;;;;;;;1;;0;;1;;;939427740;NO939427740
NOAQSASFLATA0001;92223999;Aqs As;-;;Sliperiveien 19 ;;;7770;Flatanger;NO;;;;;;;;;;;1;;0;;1;;;960532872;NO960532872
NOBSORBOASSTAVA0001;92298256;B Sørbø As;-;;Bjødnabeen 12 ;;;4031;STAVANGER;NO;;;;;;;;;;;1;;0;;1;;;982129087;NO982129087
NOASKIMMYSESLITU0001;92367143;Askim & Mysen Rør As;-;;Moreneveien 1 ;;;1859;Slitu;NO;;;;;;;;;;;1;;0;;1;;;980236226;NO980236226
NOARONMATASKVALO0001;92376326;Aron-Mat As;-;;Fjordvegen 955 ;;;9107;KVALØYA;NO;;;;;;;;;;;1;;0;;1;;;958790880;NO958790880
NOASUNIVAAREND0001;92751007;AS Univa;-;;Tromøyveien 26;;;4841;Arendal;NO;;;;;;;;;;;1;;0;;1;;;935769000;NO935769000
NONORMISJONOSLO0003;92776905;Normisjon;Avd Bladvirksomhet;;Postboks 7153 St.Olavs Plass  ;;;0130;Oslo;NO;;;;;;;;;;;1;;0;;1;;;860474522;NO860474522
NOAUKEIMPORTOLVS0001;92825272;Auke Import;-;;Trimveien 9 ;;;3151;Tolvsrød;NO;;;;;;;;;;;1;;0;;1;;;982214599;NO982214599
NOBTOPYRKESOSLO0001;92923101;B-Top Yrkesklær As;-;;Persveien 32 ;;;0581;Oslo;NO;;;;;;;;;;;1;;0;;1;;;982856353;NO982856353
NOAKTIVBYGGOSLO0001;92976034;Aktiv Bygg As;-;;Tvetenveien 152 ;;;0671;OSLO;NO;;;;;;;;;;;1;;0;;1;;;882457672;NO882457672
NOAUTOSTRADSKIEN0003;93223147;Autostrada Porsgrunn AS;-;;Postboks 2703 Kjørbekk;;;3702;SKIEN;NO;;;;;;;;;;;1;;0;;1;;;980670678;NO980670678
FIALGOLCHEMLASKU0001;93237907;Algol Chemicals AS;-;;Po Box 11817;;;21;Laskutus;FI;;;;;;;;;;;1;;0;;1;;;983030491;FI983030491
NOALTAAPOTEOSLO0001;93290187;Alta Apotek As;-;;Postboks 430 Skøyen  ;;;0213;Oslo;NO;;;;;;;;;;;1;;0;;1;;;982826047;NO982826047
DKALKOGINGEBROND0001;93358497;Al-Ko Ginge As Norge Nuf;-;;Godsbanegade 20;;;9700;Brønderslev;DK;;;;;;;;;;;1;;0;;1;;;983174833;DK983174833
NOAMGENABNOOSLO0001;93655389;Amgen Ab Norge Norsk Avdeling Av Ut;-;;Postboks 1532 Vika  ;;;0117;Oslo;NO;;;;;;;;;;;1;;0;;1;;;982725038;NO982725038
NOANICURADYSKREI0007;93955250;Anicura Dyreklinikk Ekeberg As;-;;Postboks 73  ;;;2857;Skreia;NO;;;;;;;;;;;1;;0;;1;;;983392423;NO983392423
NO7610RAMPAYTTER0001;94005527;7610 Rampa As;-;;Midtbygda 104 ;;;7629;Ytterøy;NO;;;;;;;;;;;1;;0;;1;;;982968100;NO982968100
NOALLIANSEIBERGE0001;94037694;Allianse Idrettslaget Arna-Bjørnar;-;;Postboks 247 Indre Arna  ;;;5888;Bergen;NO;;;;;;;;;;;1;;0;;1;;;882820912;NO882820912
NOABERDEENAOSLO0001;94193455;Aberdeen Asset Management Norway As;-;;Postboks 2882 Solli  ;;;0230;Oslo;NO;;;;;;;;;;;1;;0;;1;;;982261414;NO982261414
NOAARHAUGSBSOKNE0001;94232436;Aarhaugs Bilverksted As;-;;Sentrum  ;;;7288;Soknedal;NO;;;;;;;;;;;1;;0;;1;;;982916704;NO982916704
NOAGDERBILSAMLI0001;94278918;Agder Bilsenter As;-;;Engenes 12 ;;;4865;Åmli;NO;;;;;;;;;;;1;;0;;1;;;983197612;NO983197612
NOADRESSADITROND0001;94305711;Adressa Distribusjon As;-;;Postboks 8911 Torgarden  ;;;7439;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;983178294;NO983178294
NOALBJERKBIDRAMM0003;94392800;Albjerk Bil Drammen As;-;;Postboks 1608   ;;;3007;Drammen;NO;;;;;;;;;;;1;;0;;1;;;983222870;NO983222870
NOADVOKATFIMOIRA0001;94400710;Advokatfirmaet Grette Da;-;;Postboks 4523  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;982033691;NO982033691
NO4ROOMSBOORANHE0001;94573821;4Rooms Bookmark Usp As;-;;Vikavegen 8 A;;;7055;Ranheim;NO;;;;;;;;;;;1;;0;;1;;;982848237;NO982848237
NOALMEKHYDRSTOKK0001;94779840;Almek Hydraulic Services AS;-;;Borgeskogen 16 ;;;3160;STOKKE;NO;;;;;;;;;;;1;;0;;1;;;980820815;NO980820815
NOARNESTADSOSLO0001;94842366;Arnestad Storkjøkken As;-;;Professor Birkelands V 24 A;;;1081;OSLO;NO;;;;;;;;;;;1;;0;;1;;;961920566;NO961920566
NOAKERSHUSVSTROM0001;94913837;Akershus Vvs As;-;;Postboks 175  ;;;2011;Strømmen;NO;;;;;;;;;;;1;;0;;1;;;983208460;NO983208460
NOBAGGERODAHORTE0001;95232138;Baggerød AS;-;;Postboks 155 ;;;3191;Horten;NO;;;;;;;;;;;1;;0;;1;;;983493653;NO983493653
SEAMERICANPGOTEB0001;95268496;American President Line Norway AS;-;;Adolf Edelvärdsgata 12;;;41451;Göteborg;SE;;;;;;;;;;;1;;0;;1;;;983430651;SE983430651
NO2ENTERTAIOSLO0001;95319992;2entertain Norge As;-;;Konows Gate 5 ;;;0192;Oslo;NO;;;;;;;;;;;1;;0;;1;;;983569285;NO983569285
NOARNAFRIVIBERGE0001;95418943;Arna Frivilligsentral Sa;-;;Postboks 3 Ytre Arna  ;;;5889;Bergen;NO;;;;;;;;;;;1;;0;;1;;;983611524;NO983611524
NOABCCLAUSEOSLO0001;95531414;Abc Clausen As;-;;Tvetenveien 164 ;;;0671;Oslo;NO;;;;;;;;;;;1;;0;;1;;;983577377;NO983577377
NOAKTIESELSVIKER0001;95536249;Aktieselskapet Vinmonopolet;Vinmonopolet As Butikk Vikersund;;Postboks 24  ;;;3371;Vikersund;NO;;;;;;;;;;;1;;0;;1;;;817209882;NO817209882
NOARCOINTERREIST0001;95626479;Arco Interpharma As;-;;Reistadlia 32 ;;;3425;REISTAD;NO;;;;;;;;;;;1;;0;;1;;;915357539;NO915357539
NOADVANCEDMHOKKS0001;95685251;Advanced Machine Company As;-;;Gartneriveien 4 ;;;3300;Hokksund;NO;;;;;;;;;;;1;;0;;1;;;983361161;NO983361161
NOAGDERBOMDKRIST0001;95699377;Agder Bomdrift As;-;;Postboks 5594 Voiebyen  ;;;4677;Kristiansand S;NO;;;;;;;;;;;1;;0;;1;;;983686192;NO983686192
NOARCHFOSSJHASLU0001;95717302;Archfoss Jochen Fandler;-;;Postboks 91;;;1305;HASLUM;NO;;;;;;;;;;;1;;0;;1;;;970097902;NO970097902
NOAUDNEDALKKONSM0001;95854626;Audnedal Kommune;-;;Konsmogarden 6 ;;;4525;KONSMO;NO;;;;;;;;;;;1;;0;;1;;;964966753;NO964966753
NOADRAGOYASTROMS0001;95862736;A Dragøy As;-;;Postboks 87 ;;;9251;TROMSØ;NO;;;;;;;;;;;1;;0;;1;;;982195063;NO982195063
NOAMNEUSBOGROROS0001;95873881;Amneus Boghandel As;-;;Tollef Bredals Vei 13 ;;;7374;RØROS;NO;;;;;;;;;;;1;;0;;1;;;977525993;NO977525993
NOARNAACCOUBERGE0001;95987343;Arna Accounting As;-;;Postboks 35 Indre Arna  ;;;5888;Bergen;NO;;;;;;;;;;;1;;0;;1;;;944646752;NO944646752
NOAUTOPOLEROSLO0001;96065701;Autopolering As;-;;Børsteveien 2 B;;;0585;Oslo;NO;;;;;;;;;;;1;;0;;1;;;979524153;NO979524153
NOACTIVEDATTONSB0001;96113311;Active Data Norge Avd Synnes;-;;Postboks 55 Lofts-Eik  ;;;3109;Tønsberg;NO;;;;;;;;;;;1;;0;;1;;;883428722;NO883428722
NOARENDALAUAREND0001;96227467;Arendal Auto As;-;;Postboks 1544 Stoa  ;;;4856;Arendal;NO;;;;;;;;;;;1;;0;;1;;;983877605;NO983877605
NOASKERTRENASKER0001;96352059;Asker Treningssenter As;-;;Lensmannslia 4 ;;;1386;ASKER;NO;;;;;;;;;;;1;;0;;1;;;996342425;NO996342425
NOARBEIDSDETROND0001;96462650;Arbeidsdepartementet Ste;-;;Postboks 4724 Torgarden  ;;;7468;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;983887457;NO983887457
NOAKERSHUSFSTROM0002;96471594;Akershus Fylkeshusflidslag;-;;Postboks 167  ;;;2011;Strømmen;NO;;;;;;;;;;;1;;0;;1;;;974338106;NO974338106
NOASPOYMATAMOLDE0001;96501903;Aspøymat As;Avd Pib Bunnpris Aspøya;;Postboks 2607   ;;;6405;Molde;NO;;;;;;;;;;;1;;0;;1;;;966973544;NO966973544
NOABUSENTREKJOLL0001;96591052;Abus Entreprenør As;-;;Postboks 84  ;;;9790;Kjøllefjord;NO;;;;;;;;;;;1;;0;;1;;;984086822;NO984086822
NOAGROASORSTA0001;96598032;Agro As;-;;Postboks 194  ;;;6151;Ørsta;NO;;;;;;;;;;;1;;0;;1;;;942143532;NO942143532
NOARTISTIASGRIMS0001;96692041;Artisti As;-;;Postboks 400  ;;;4894;Grimstad;NO;;;;;;;;;;;1;;0;;1;;;981600711;NO981600711
NOALLEENDRIMELBU0001;96891346;Alleen Drift As;-;;Postboks 87   ;;;8459;Melbu;NO;;;;;;;;;;;1;;0;;1;;;984174438;NO984174438
NOAVELAHOLDULSTE0001;96927710;Avela Holding As;-;;Postboks 252;;;6067;ULSTEINVIK;NO;;;;;;;;;;;1;;0;;1;;;858499372;NO858499372
NOASPGKJOPOSLO0001;96936281;As Pg Kjøp;-;;Postboks 1095 Sentrum;;;0104;OSLO;NO;;;;;;;;;;;1;;0;;1;;;929597869;NO929597869
NOACTABARNOKRIST0001;97006316;Acta Barn Og Unge I Normisjon;-;;Bergtoras Vei 120 ;;;4633;KRISTIANSAND S;NO;;;;;;;;;;;1;;0;;1;;;983596428;NO983596428
NOALTECHASLIERS0002;97080816;Altech As;-;;Ringeriksveien 20 B;;;3414;LIERSTRANDA;NO;;;;;;;;;;;1;;0;;1;;;984241542;NO984241542
NOAVDESIGNLOSLO0001;97119846;Av Design Lys Lyd Bilde As;-;;Lundliveien 11 ;;;0584;Oslo;NO;;;;;;;;;;;1;;0;;1;;;983570380;NO983570380
NOBACARDINOTROND0001;97120984;Bacardi Norge AS;-;;Postboks 8990 Torgarden  ;;;7439;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;983204341;NO983204341
NOALTATREKKALTA0001;97171318;Alta Trekkhundklubb;-;;Postboks 1037  ;;;9503;Alta;NO;;;;;;;;;;;1;;0;;1;;;979475705;NO979475705
NOALBJERKBIDRAMM0004;97253694;Albjerk Bil Lier AS;-;;Postboks 431 Brakerøya;;;3002;DRAMMEN;NO;;;;;;;;;;;1;;0;;1;;;983222838;NO983222838
NOAKTIESELSSTORE0001;97286967;Aktieselskapet Vinmonopolet;Støren;;Postboks 42   ;;;7291;Støren;NO;;;;;;;;;;;1;;0;;1;;;817209882;NO817209882
NOBAMBINIMOHAMAR0001;97430284;Bambini Montessoribarnehage As;-;;Sangenvegen 51 ;;;2315;HAMAR;NO;;;;;;;;;;;1;;0;;1;;;984867379;NO984867379
NOANDERSOGRNESTT0001;97537419;Anders O Grevstad As;-;;Midtunhaugen 13 A;;;5224;NESTTUN;NO;;;;;;;;;;;1;;0;;1;;;977052033;NO977052033
NOAGENTEASOSLO0001;97743645;Agente As;-;;Fridtjof Nansens Plass 4 ;;;0160;OSLO;NO;;;;;;;;;;;1;;0;;1;;;982396700;NO982396700
NOAPOTEK1BOLOREN0001;97829089;Apotek 1 Bømlo/Bremnes As;-;;Postboks 243   ;;;1471;Lørenskog;NO;;;;;;;;;;;1;;0;;1;;;884133742;NO884133742
NOA9TEKNISKBERGE0001;98095698;A9 Tekniske Norge As;-;;Jekteviken 6 ;;;5006;BERGEN;NO;;;;;;;;;;;1;;0;;1;;;984587651;NO984587651
NOARCTICADVLONGY0001;98250459;Arctic Adventures As;-;;Postboks 480;;;9171;LONGYEARBYEN;NO;;;;;;;;;;;1;;0;;1;;;984651880;NO984651880
NOASKOOSTASMOIRA0001;98258122;Asko Øst As;-;;Postboks 4787 ;;;8608;MO I RANA;NO;;;;;;;;;;;1;;0;;1;;;912015238;NO912015238
NOALGEAASKRIST0001;98273550;Algea As;-;;Postboks 2143 Løkkemyra;;;6502;KRISTIANSUND N;NO;;;;;;;;;;;1;;0;;1;;;910116940;NO910116940
NOADSAIRPORAREND0001;98382211;Ads Airport Services As;-;;Postboks 1684 Stoa  ;;;4857;Arendal;NO;;;;;;;;;;;1;;0;;1;;;965239863;NO965239863
NOAKUTTUTLEOSLO0001;98516503;Akutt Utleie AS;-;;Stålfjæra 12 ;;;0975;OSLO;NO;;;;;;;;;;;1;;0;;1;;;983718809;NO983718809
NOADVOKATFIBREKS0001;98585409;Advokatfirmaet Lars Erik Solli;-;;Postboks 2   ;;;7129;Brekstad;NO;;;;;;;;;;;1;;0;;1;;;982781868;NO982781868
NOAKADEMIETALESU0005;98636400;Akademiet Vgs Ålesund As;-;;Postboks 943   ;;;6001;Ålesund;NO;;;;;;;;;;;1;;0;;1;;;884744342;NO884744342
NOANDRESENAOSLO0001;98739741;Andresen Arkitekter As;-;;Postboks 1054 Hoff  ;;;0218;Oslo;NO;;;;;;;;;;;1;;0;;1;;;950285869;NO950285869
NOARKBOKHANVINTE0001;98771009;Ark Bokhandel As;Avd. Vinterbro;;Postboks 54   ;;;1429;Vinterbro;NO;;;;;;;;;;;1;;0;;1;;;911100797;NO911100797
NOACCOUNTORRUD0001;98886542;Accountor Bærum As;-;;Postboks 12  ;;;1309;Rud;NO;;;;;;;;;;;1;;0;;1;;;980386929;NO980386929
NOAMEDIASALMOIRA0002;98916679;Amedia Salg Og Marked As;-;;Postboks 4445  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;881637642;NO881637642
NOAUDIOAKTOHORTE0002;98951262;Audio Aktøren Terje Nilsen;-;;Jensebråten 8 ;;;3189;Horten;NO;;;;;;;;;;;1;;0;;1;;;965934022;NO965934022
SEARMEDIAINHAGER0002;99094682;Ar Media International Ab;-;;Vâstberga Allè 32;;;126 30;Hâgersten;SE;;;;;;;;;;;1;;0;;1;;;556393-0170;SE556393-0170
NOAKTIVSPRISTAVA0001;99219388;Aktiv Sprinkler As;-;;Godesetdalen 20 ;;;4034;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;984639090;NO984639090
NO6SANSEVENOSLO0001;99227456;6. Sans Event As;-;;Schweigaards Gate 16 ;;;0191;OSLO;NO;;;;;;;;;;;1;;0;;1;;;985128324;NO985128324
NO3STEPITASOSLO0001;99383044;3 Step It As;-;;Wergelandsveien 7 ;;;0167;Oslo;NO;;;;;;;;;;;1;;0;;1;;;878703812;NO878703812
NOAUTOTECHNLARVI0001;99464703;Autotechnik AS;-;;Torsvang 2 ;;;3271;LARVIK;NO;;;;;;;;;;;1;;0;;1;;;985182450;NO985182450
GBGAMESWORKNOTTI0001;99478539;Games Workshop Ltd Norway Norsk Avd;-;;Willow Road, Lenton, Nottingham;;;ng7 2ws;Nottinghamshire;GB;;;;;;;;;;;1;;0;;1;;;983471269;GB983471269
NOAKTIVORTOTROMS0001;99503476;Aktiv Ortopedi As;-;;Postboks 2319 Langnes  ;;;9270;Tromsø;NO;;;;;;;;;;;1;;0;;1;;;984718268;NO984718268
NOARMATECASOSLO0001;99546194;Armatec As;-;;Postboks 26 Økern;;;0508;OSLO;NO;;;;;;;;;;;1;;0;;1;;;984583079;NO984583079
NOAUTONOVAALOREN0001;99569378;Autonova As;-;;Postboks 195   ;;;1471;Lørenskog;NO;;;;;;;;;;;1;;0;;1;;;937071604;NO937071604
NOALIMENTAAHAGAN0001;99696817;Alimenta AS;-;;Postboks 87 ;;;1483;HAGAN;NO;;;;;;;;;;;1;;0;;1;;;984952910;NO984952910
NOAVMORBERGSTRAU0001;99744807;Avmor Bergen As;-;;Postboks 447  ;;;5343;Straume;NO;;;;;;;;;;;1;;0;;1;;;984823924;NO984823924
NOAVIATORNHSTJOR0001;99769424;Aviator-Nhb As;-;;Hotellgata 2 ;;;7500;STJØRDAL;NO;;;;;;;;;;;1;;0;;1;;;984702248;NO984702248
NOALTEREGOGOSLO0001;99781395;Alter Ego Gruppen As;-;;Postboks 9369 Grønland  ;;;0135;Oslo;NO;;;;;;;;;;;1;;0;;1;;;962995349;NO962995349
NOALGERHEIMVAGA0001;99832040;Algerheim Mat As;Pib Extra Algarheimveien;;Edvard Storms Veg 4 ;;;2680;Vågå;NO;;;;;;;;;;;1;;0;;1;;;985304424;NO985304424
NOACCELERATSKJET0001;99901969;Accelerator AS;-;;Lahaugmoveien 81 ;;;2013;SKJETTEN;NO;;;;;;;;;;;1;;0;;1;;;984619200;NO984619200
